Latitude,Longitude,Title
151.0293538,-33.91203789,Callistemon viminalis   PSH DPR FJO C53
151.0293386,-33.91211168,Callistemon viminalis   FRQ 637 923 OF2
151.0292979,-33.91232388,Callistemon viminalis   RR6 J64 FR7 MN3
151.0292814,-33.91240401,Callistemon viminalis   NSY Y2T QRS Y1Q
151.0292756,-33.91250005,Callistemon viminalis   UU8 WNK RHT SV3
151.0291991,-33.91270639,Lophostemon confertus   KT7 C2A O6C CZY
151.0291763,-33.91301577,Lophostemon confertus   KCP JUH QND G2E
151.0290887,-33.91327284,Other species (Exotic & Evergreen)   EK1 QEA 59Q 9HD
151.0290606,-33.91346242,Lophostemon confertus   ATD S8V COH J8T
151.029023,-33.91362087,Lophostemon confertus   Y5G V3J PUK 339
151.0289805,-33.9138857,Fraxinus excelsior   WEH YCY RQ6 NOH
151.028964,-33.913925,Fraxinus excelsior   XMQ NU6 7JB NRB
151.139022,-33.91788058,Ficus rubiginosa   ZQT 5BN 156 K2E
151.0289251,-33.91413686,Lophostemon confertus   J7F UD9 GB7 DGC
151.0289068,-33.91422365,Tristaniopsis laurina   9UY TQH MW3 C4S
151.0289126,-33.91427408,Tristaniopsis laurina   K7K OCK HBO 3Y5
151.1388825,-33.91807645,Ficus rubiginosa   1D5 QXO NOH WE6
151.028795,-33.91486141,Lophostemon confertus   NJ8 X59 5JM Q4E
151.0289298,-33.91490205,Lophostemon confertus   DKY 2CE R75 FT9
151.028953,-33.91476188,Lophostemon confertus   ZUQ HFU MU9 C5J
151.0289976,-33.91444292,Lophostemon confertus   KC1 N8Q P22 9P6
151.0290692,-33.91425957,Lophostemon confertus   F66 PCK WQC J1U
151.0291383,-33.91380451,Lophostemon confertus   E8V K1V 7YF 653
151.0291861,-33.9135671,Callistemon viminalis   6Z8 7HC AV8 NU9
151.0291897,-33.91353558,Other species (Exotic & Evergreen)   91F CRF 5EG XMA
151.0291995,-33.91349553,Lophostemon confertus   B3A FRQ UJK TPA
151.0292545,-33.91333299,Lophostemon confertus   7ZZ GAP 8VH T6R
151.0292599,-33.91328367,Lophostemon confertus   NKG A56 O4S A3E
151.0292577,-33.91320543,Lophostemon confertus   C7F 3ND 2SK 1M4
151.0292988,-33.91311783,Lophostemon confertus   5KZ DTC 2BE R5W
151.0293157,-33.91300028,Callistemon viminalis   M5U NMN 73N 2EK
151.029339,-33.91284846,Lophostemon confertus   YNX NQ7 9JS 3EA
151.0293372,-33.91273981,Eucalyptus sp.   AGA UHT ZF8 5DY
151.0294011,-33.9125877,Callistemon viminalis   NP7 CM1 DUW BSM
151.0294547,-33.91233615,Lophostemon confertus   PT7 E3U 8OJ XZH
151.0292379,-33.91183869,Callistemon viminalis   Z19 BWM 8GM Y84
151.028997,-33.9118005,Callistemon viminalis   1Z4 6KK DJ4 NMU
151.0287548,-33.91176415,Callistemon viminalis   ZYH N3K AJG DTB
151.0282421,-33.91223736,Callistemon viminalis   D6K UXU 9OK H4X
151.0281692,-33.91242264,Eucalyptus sp.   BWE Y9A CAO Z2N
151.028195,-33.91246029,Eucalyptus sp.   KCW 9TF SV7 ZPS
151.0280857,-33.91212441,Callistemon viminalis   ZMP 9VU N1O R9O
151.0281353,-33.91196449,Callistemon viminalis   GDT R3J T4D JH1
151.0282455,-33.91144808,Callistemon viminalis   KUE PWY B82 BMK
151.0282879,-33.91124236,Callistemon viminalis   3PX 1CE WZD C4W
151.0283125,-33.91109192,Callistemon viminalis   6EV 9CY 3OS 2XG
151.0283554,-33.9109116,Callistemon viminalis   XG3 E6P FJ4 M5N
151.0285028,-33.91088714,Callistemon viminalis   3PM 68M 44V SOK
151.0284715,-33.91112696,Callistemon viminalis   RED 3KS DUD V1G
151.0284302,-33.91124724,Callistemon viminalis   W5R FFF UZO CHT
151.0284088,-33.9113934,Callistemon viminalis   AM3 YKA CZD NMD
151.028509,-33.91161565,Callistemon viminalis   C2T GGA 1FO R2J
151.028841,-33.911661,Tristaniopsis laurina   GZS 895 J45 TK2
151.0290051,-33.91168435,Tristaniopsis laurina   7CG XGB QQU NMS
151.0290986,-33.91170102,Tristaniopsis laurina   KBG 4K8 9V4 OUZ
151.0291871,-33.91171175,Tristaniopsis laurina   AYZ P6Q DNE 8G3
151.0293063,-33.91172843,Callistemon viminalis   FK8 K1C O2S 19H
151.0296282,-33.91175962,Callistemon viminalis   P6V 4XR PH5 FNE
151.0298893,-33.91180303,Callistemon viminalis   4DT MFJ MRS Q95
151.02947,-33.91174478,Callistemon viminalis   W2O 5JY RJB V67
151.030059,-33.91177163,Lophostemon confertus   XYG ODE VBJ WKB
151.0300653,-33.91168189,Lophostemon confertus   T5S U5U HJ5 DGY
151.0300501,-33.91157213,Lophostemon confertus   8DX UCZ GYH AAJ
151.0301099,-33.9114505,Lophostemon confertus   EO4 CVW O3R 9VC
151.0301698,-33.91116476,Lophostemon confertus   MFS SAT QOM 4FF
151.0301859,-33.91107428,Lophostemon confertus   NJG NTC 839 EFA
151.0303155,-33.9108435,Lophostemon confertus   S7J NGR RRG QWM
151.0303307,-33.91096657,Lophostemon confertus   X7S EFX D3Y TXO
151.0303093,-33.91111641,Lophostemon confertus   CK9 NOE BBH S52
151.0302986,-33.91120986,Lophostemon confertus   8S5 TS9 PVK ZKK
151.0302611,-33.9114615,Lophostemon confertus   YZW P6S JAA CXQ
151.0301227,-33.9113,Eucalyptus sp.   CZD GK9 49W 64W
151.030217,-33.91154258,Other species (Exotic & Evergreen)   R91 88P XGE 8P2
151.0301911,-33.91167014,Lophostemon confertus   QO6 GKB VBX X5K
151.0303105,-33.91183787,Callistemon viminalis   U7N SPR CAO SHJ
151.0306887,-33.91190015,Callistemon viminalis   XFH 6UT BWD S1O
151.030847,-33.91191758,Callistemon viminalis   QXN ODS OU6 GRU
151.0308214,-33.91203193,Callistemon viminalis   96D P62 2MJ 6QS
151.0306816,-33.91201191,Callistemon viminalis   3JZ VB9 K74 XRY
151.0304173,-33.91198743,Callistemon viminalis   5XR N1W UHX HUN
151.0302627,-33.91196443,Callistemon viminalis   UQO H4Y DK4 FAA
151.030112,-33.91212623,Lophostemon confertus   179 G2R Z9H PN1
151.0300923,-33.91222598,Lophostemon confertus   WEH 2G5 1WP E9K
151.0300843,-33.91233092,Lophostemon confertus   EQP OMB 2WE SS2
151.0300615,-33.9124266,Lophostemon confertus   P1B YE5 B3P ASK
151.0300307,-33.9125138,Lophostemon confertus   NT7 V2H RNG NNH
151.030003,-33.91261582,Lophostemon confertus   NT4 AQC CP8 YTV
151.0299882,-33.91273826,Lophostemon confertus   6O7 KNJ 8TZ KP8
151.0299623,-33.91282584,Lophostemon confertus   CWZ Y4B D1X 9UD
151.029922,-33.91292972,Lophostemon confertus   JS1 G1B VZO NGC
151.0298818,-33.91320277,Lophostemon confertus   KDU U6P T3U TSW
151.0298724,-33.9133359,Lophostemon confertus   AWY OEG UFV 4D5
151.029872,-33.91329661,Other species (Exotic & Evergreen)   3NB WRR XHN HBZ
151.0298474,-33.91339413,Eucalyptus sp.   6O6 EAT 1F2 PJJ
151.0298367,-33.91344313,Other species (Exotic & Evergreen)   MP3 O5X A2N OR4
151.0298228,-33.91347687,Other species (Exotic & Evergreen)   J3S 1E4 Y5H EAX
151.0298219,-33.91350323,Other species (Exotic & Evergreen)   6HV DK6 X78 CC4
151.0298322,-33.91356144,Lophostemon confertus   H6A AQ3 PJS UTW
151.0298,-33.91365458,Lophostemon confertus   5M7 8DD O6P 3CF
151.0297486,-33.91377998,Lophostemon confertus   65W KEO ZHN 661
151.0297714,-33.91384005,Callistemon viminalis   X47 278 HCB 92G
151.0297378,-33.9139039,Lophostemon confertus   98T SMG 4RW 6XO
151.0297137,-33.91405195,Lophostemon confertus   3FA SPD 49R 332
151.0297034,-33.91412203,Other species (Exotic & Evergreen)   QRJ 5EF PY9 71T
151.0296954,-33.91418439,Other species (Exotic & Deciduous)   2SS 47Z E5Y OQ1
151.0296736,-33.91423223,Lophostemon confertus   FCX YHG 3MR KG3
151.0296372,-33.91441292,Lophostemon confertus   Q2K JXH TK4 SM9
151.0296194,-33.91457348,Lophostemon confertus   ARN 793 SXC YOP
151.0295907,-33.91462399,Palm sp. (Exotic)   GED 542 8K9 UMR
151.0295863,-33.91467146,Palm sp. (Exotic)   TBO G4O BCR EW3
150.9899497,-33.93471799,Tristaniopsis laurina   65A CVM OFZ JB4
151.0295956,-33.91470965,Lophostemon confertus   N7A UFU CPQ 41X
151.029572,-33.91476638,Other species (Exotic & Evergreen)   8YQ S5M D4P ZSP
150.9899304,-33.93477989,Tristaniopsis laurina   8VJ OQY 8PD 1S3
151.0295103,-33.91507437,Lophostemon confertus   B53 YYD CP2 DWD
150.989903,-33.93492822,Tristaniopsis laurina   KTN 22Z M46 456
151.0296575,-33.91518342,Lophostemon confertus   X8Z 3UC NFE 713
151.0297751,-33.91520221,Lophostemon confertus   D1F 1FX NJU XHM
151.0300355,-33.91523207,Lophostemon confertus   BQX WGW DBO A3V
151.0302286,-33.91526208,Lophostemon confertus   1FE SMZ FQF 5VJ
151.0303649,-33.91501766,Lophostemon confertus   8R7 RHC OOJ 8XR
151.0304007,-33.91487321,Lophostemon confertus   UQZ 1VH 4QS OER
151.0304188,-33.91479033,Lophostemon confertus   3C6 YTG YUM AKG
151.0304527,-33.91467085,Lophostemon confertus   HXT O3M PMR EOF
151.0304764,-33.91456103,Lophostemon confertus   KRR AP4 G33 HW3
151.0304905,-33.9144889,Lophostemon confertus   RF6 XTH 9D1 ZFC
151.0305184,-33.91432544,Lophostemon confertus   9KE JGU 5PZ BQY
151.0305528,-33.91411806,Lophostemon confertus   R32 BJ8 3DZ Z71
151.0305886,-33.91397617,Lophostemon confertus   JQC N5Y KP5 2XB
151.0306132,-33.91387377,Lophostemon confertus   QV5 M68 1RA UW9
150.9901223,-33.93380342,Agonis flexuosa   B9B AQJ CT1 JZZ
151.0306237,-33.91376605,Lophostemon confertus   A3C Q4A ZUB B7Q
151.0306624,-33.91360239,Acmena smithii   VG7 7AF M91 PU2
150.9902211,-33.93331242,Melaleuca quinquenervia   JSP UR7 7T9 ENK
150.9902347,-33.93329712,Melaleuca quinquenervia   3JK U6T TFF O1G
151.0306704,-33.91357013,Lagerstroemia indica cv.   1ZM YJJ 6E1 58S
150.9902376,-33.93326428,Melaleuca quinquenervia   V65 PWD JX4 DDP
151.0306838,-33.9135421,Lophostemon confertus   55Z GXA Z2M C9O
150.990236,-33.9332365,Melaleuca quinquenervia   DPS 19T P78 4UJ
151.0306796,-33.91349574,Acmena smithii   JAP OSJ 846 55B
151.0306941,-33.91345162,Acmena smithii   P9P 4R8 R3W FR2
151.0307013,-33.91339096,Acmena smithii   RWQ 7S7 BW6 CEV
150.9902413,-33.93317106,Eucalyptus sp.   M3T AQD BKT S6D
151.0307165,-33.91331365,Acmena smithii   ODE VTW 2W2 4FD
151.0306988,-33.91340859,Lagerstroemia indica cv.   NW8 YEO M4K CD4
151.0307156,-33.91336372,Lophostemon confertus   HHY HOD AQV 4XM
151.030754,-33.9131602,Lophostemon confertus   Q5N 198 TJ7 9NQ
150.9900147,-33.93342307,Eucalyptus sp.   TXH BWS 85S XPJ
151.0307435,-33.91320544,Acmena smithii   X3R K54 1T8 ZFE
151.0307629,-33.91311162,Acmena smithii   98S 8GW BVW HK5
151.0307676,-33.91308876,Acmena smithii   KF8 VS2 GET J96
151.0307924,-33.91296617,Acmena smithii   P7P FZS HQE 8CT
151.0308045,-33.91290591,Acmena smithii   3EB OS2 VP1 AP1
151.0307878,-33.9130305,Lophostemon confertus   QUD PDH ESJ YZS
151.0308557,-33.91266936,Callistemon viminalis   TS7 AO6 JZ2 KRC
151.0309033,-33.91237589,Lophostemon confertus   C84 AAD A2N RZ6
151.0309219,-33.91228782,Lophostemon confertus   5YJ M27 PMR GF9
151.0309418,-33.91216912,Lophostemon confertus   FKG 12J HDD UC3
151.0442486,-33.93430622,Angophora bakeri   LMH L1X UTB IZV
151.0516969,-33.93537543,Angophora bakeri   D8W K1K 445 CAX
151.04454,-33.93622347,Angophora bakeri   MLR FTR OPE UTI
151.051275,-33.93404013,Callistemon viminalis   718 GKA YVO LL6
151.0539875,-33.9374754,Callistemon viminalis   WDQ I6C PV8 VQD
151.0553994,-33.9326533,Callistemon viminalis   LB9 4WE KEI ASI
151.0505415,-33.93665693,Callistemon viminalis   9EU NMB IJN QA3
151.0539655,-33.93757477,Callistemon viminalis   ZHZ HMG DZN M4N
151.043388,-33.93334829,Angophora bakeri   0GC 2N0 CV7 8UK
151.0506361,-33.93816332,Angophora bakeri   1O8 173 V9H GP2
151.0524503,-33.93800835,Callistemon viminalis   PGF SYN DGW T7V
151.053808,-33.9375737,Callistemon viminalis   KWW EV6 92V GSI
151.0539284,-33.93778418,Callistemon viminalis   0WJ QR5 HIQ 19M
151.0424096,-33.93400664,Callistemon salignus   WN4 NOX JQL LWW
151.0474498,-33.93666545,Callistemon viminalis   65X ZN7 S3E ID7
151.0424086,-33.93396767,Callistemon salignus   7IH PLQ IT2 1AJ
151.0515528,-33.93660839,Angophora bakeri   C4Z 09Y M18 5X5
151.0505814,-33.93532042,Callistemon viminalis   P0O Q6J NJ3 Z4E
151.0554934,-33.9325468,Callistemon viminalis   CLD 7LQ OFD IKY
151.0480795,-33.93568476,Callistemon viminalis   UHZ K05 EF9 U8K
151.054941,-33.93252953,Callistemon viminalis   K69 Y1Y 9K0 WDO
151.0474774,-33.93726832,Callistemon viminalis   Z3G HFX TWO 15Y
151.0481686,-33.93567198,Callistemon viminalis   1NQ NO8 HJD BMF
151.0498608,-33.9332251,Agonis flexuosa   GFC NM2 AQV SJJ
151.0494367,-33.93550513,Callistemon viminalis   5Z5 DKA GHO KN9
151.0478536,-33.93580274,Callistemon viminalis   IVR CNU WE2 I39
151.0429714,-33.93559088,Callistemon salignus   ELP J9N MB4 XXE
151.0474874,-33.93750926,Callistemon viminalis   V7S 6MY D38 FZU
151.0526086,-33.9381204,Callistemon viminalis   HPT D60 W37 JUM
151.0461023,-33.93422584,Callistemon salignus   A9D ZS6 IAK NVZ
151.0514714,-33.93302288,Agonis flexuosa   4CU AX0 J8Y WOP
151.0475404,-33.93577998,Angophora bakeri   J9O U4I MAH M1I
151.0428017,-33.93334347,Angophora bakeri   FD7 PLC 859 UGG
151.0490761,-33.9355726,Callistemon viminalis   0GD 7J6 AFU PPH
151.0537662,-33.93789447,Callistemon viminalis   S9M J71 C0B 3JV
151.0541036,-33.93669368,Callistemon viminalis   UXS A66 TE7 8I3
151.0473427,-33.93666702,Callistemon viminalis   Q5C UZC NGT I1C
151.0540265,-33.93724256,Callistemon viminalis   M4D 3S9 BPJ X80
151.0452315,-33.93723636,Callistemon sp.   IE0 SFS 1BL HBS
151.043232,-33.93344889,Callistemon sp.   TAQ 0SH ULI 2A7
151.0462717,-33.93488513,Callistemon viminalis   DJU U6P 1AP L5F
151.0530695,-33.93473504,Callistemon viminalis   MON 7R4 3BU MCM
151.0437692,-33.93441621,Callistemon sp.   CPU AY8 63R NAJ
151.0482167,-33.9356718,Callistemon viminalis   272 J5H C22 EYC
151.0537032,-33.93821923,Callistemon viminalis   RUX VTN QWE YAI
151.050541,-33.9366104,Callistemon viminalis   ZMO JU1 AWL QEB
151.0436243,-33.93743722,Callistemon salignus   EYD VEO J5I PF3
151.051514,-33.93689546,Angophora bakeri   4B9 BB3 RSM NDR
151.0461089,-33.93722745,Callistemon viminalis   HSO E9J OPT IBO
151.0557429,-33.93256306,Callistemon viminalis   D6S L9D X65 4SG
151.0547207,-33.93287051,Callistemon viminalis   V83 QDX LM5 E6V
151.0555034,-33.93265506,Callistemon viminalis   48H UW5 0BB ADT
151.0545796,-33.93353439,Callistemon viminalis   KXS 34C J3F SM0
151.0482318,-33.93573557,Callistemon viminalis   7XT LKA YT0 JS2
151.0489831,-33.93559194,Callistemon viminalis   TZJ SGW FBY 33Y
151.0462617,-33.93475513,Callistemon viminalis   256 M2B YBW L1I
151.0484406,-33.93640106,Callistemon salignus   BIQ 10X 08L 5BL
151.0545919,-33.93406692,Callistemon viminalis   ZQB A7Z QA2 I88
151.0505481,-33.9363044,Callistemon viminalis   36W ZDG E1D 7K6
151.0538493,-33.93822872,Callistemon viminalis   TJQ VVY Y2C 8Z1
151.0473366,-33.93651734,Callistemon viminalis   PIF Y30 MOD P0S
151.0545763,-33.93416807,Callistemon viminalis   MDB MX6 LY8 XMX
151.0474411,-33.93647514,Callistemon viminalis   SC7 9AP 5UD MZV
151.0440484,-33.93631578,Angophora costata   JSQ 0KD 12M LB8
151.054043,-33.93713606,Callistemon viminalis   CY9 0GD UJV EL4
151.05475,-33.9327318,Callistemon viminalis   71I 56V J66 JRU
151.0540884,-33.93681417,Callistemon viminalis   4SM NSX 2OE 3DV
151.0537084,-33.93887513,Callistemon viminalis   89P 5TA 2O7 79G
151.0538471,-33.93881878,Callistemon viminalis   3WI 88K XW2 GEV
151.0516111,-33.93604862,Angophora bakeri   H2H PU7 479 ING
151.0538608,-33.93733926,Callistemon viminalis   MNM TS0 VKB NPQ
151.0437434,-33.93721847,Callistemon viminalis   IWS LRB UAU XHY
151.0545999,-33.93341857,Callistemon viminalis   20R F7W OFP EYR
151.0516217,-33.93308398,Angophora costata   23Q M88 WP7 RQZ
151.0473271,-33.93630264,Callistemon viminalis   U99 5OB SPT CPD
151.0424634,-33.93344347,Callistemon sp.   32W HMU COH QF0
151.0511214,-33.93820038,Angophora bakeri   Q99 JJL 60K OGJ
151.051682,-33.93551353,Angophora bakeri   32A CIV ARY 6A5
151.0506628,-33.93537846,Callistemon viminalis   QNK J3U 420 6W0
151.0551214,-33.93253101,Callistemon viminalis   GS9 PJH LQM IQR
151.0471085,-33.93720782,Callistemon viminalis   LCN YNO WJ1 0KE
151.0556404,-33.93266275,Callistemon viminalis   LTU AC4 914 6VX
151.0559141,-33.93256265,Callistemon viminalis   GOW TT3 I1T IWX
151.0445534,-33.93344847,Callistemon sp.   Z20 OH2 38Z EQH
151.048136,-33.93575241,Callistemon viminalis   FK6 9BD PBE NDU
151.0524738,-33.93787442,Callistemon viminalis   AH5 NR7 6VJ 5YY
151.0474434,-33.93651759,Callistemon viminalis   3BP ERF HVM 2A1
151.0514296,-33.93756867,Angophora floribunda   A3D WPP 0LI UF1
151.0514165,-33.93769211,Angophora bakeri   CDE C8N K3H 6IF
151.0546606,-33.93315916,Callistemon viminalis   NJI 5DH D9A 3ZC
151.0426689,-33.93469504,Callistemon salignus   J7N 94L XB9 RRA
151.0431309,-33.93604341,Callistemon salignus   VXI Q8T 6Y9 4TP
151.0474567,-33.93688589,Callistemon viminalis   EVM MWK TBV ZAJ
151.0424576,-33.93411179,Callistemon sp.   LOE HKR 7I6 YDL
151.047462,-33.93701047,Callistemon viminalis   ZKQ DWV IYP C9J
151.0430861,-33.93592,Callistemon sp.   XYV NC3 5JP AIV
151.0450456,-33.93351953,Callistemon sp.   9I3 LT7 G7R E6M
151.0538328,-33.9383317,Callistemon viminalis   SFQ N77 DF8 RS1
151.0528889,-33.9360474,Callistemon viminalis   8R5 KEX IUL J1K
151.0438996,-33.93721415,Callistemon viminalis   YFB 22V 75F C91
151.0545252,-33.93378057,Callistemon viminalis   LTN HFF GRY N1D
151.0439428,-33.93724493,Callistemon viminalis   LGU 05F TG8 AZS
151.0514564,-33.93729365,Callistemon sp.   X29 HOL 5RX JHH
151.0518496,-33.93320342,Callistemon salignus   1OH CL4 D1F XD8
151.0546362,-33.93328272,Callistemon viminalis   0XM QFX 52Q 4LC
151.0461584,-33.93494347,Callistemon viminalis   U1O RYZ 5G8 IIS
151.0508238,-33.93318957,Callistemon viminalis   J3N S24 B53 S5Z
151.0528784,-33.93498984,Callistemon viminalis   28A 4M3 8VW 06U
151.0505426,-33.93650857,Callistemon viminalis   FZA XNB 0V3 DIL
151.0448286,-33.93442395,Callistemon sp.   7HI A4A AGI W9L
151.0505483,-33.93635949,Callistemon viminalis   IF7 0M5 XIB H6E
151.0547381,-33.93337791,Callistemon viminalis   QNK X7P PIM W4N
151.0492095,-33.93554483,Callistemon viminalis   7T2 RLK BHE VZ0
151.0547012,-33.93301353,Callistemon viminalis   WNN P97 ZHU PAN
151.0519635,-33.93318707,Callistemon viminalis   YD4 MG9 YQ8 NLD
151.0539476,-33.93768242,Callistemon viminalis   60E 534 XKP FV4
151.055626,-33.932552,Callistemon viminalis   4PB CT6 XMP FVS
151.0538246,-33.93844771,Callistemon viminalis   DSB BPN A36 6Z9
151.0526894,-33.93753781,Callistemon viminalis   HOL LL3 IPS WYS
151.0540664,-33.93691471,Callistemon viminalis   THE OJR 90U OH9
151.0438293,-33.93724313,Callistemon viminalis   VYZ 3AZ NBP 1E1
151.0474522,-33.93677904,Callistemon viminalis   DP9 LKG IV0 QUX
151.0485084,-33.93754006,Callistemon salignus   ELD UWZ 3Q2 AYK
151.0552403,-33.9326471,Callistemon viminalis   EXK 82R 6OJ UN1
151.047232,-33.93584744,Callistemon viminalis   ZJX IKJ TR0 CDS
151.0505724,-33.93545278,Callistemon viminalis   JCZ LVJ S38 ZGZ
151.0461384,-33.93464847,Callistemon viminalis   9G2 Q57 PCB ACF
151.0511853,-33.93423758,Callistemon viminalis   6L5 Q6D L65 NHL
151.0474476,-33.9366189,Callistemon viminalis   4A4 SH7 9TM AD3
151.0434817,-33.93344013,Callistemon sp.   52T CPI RDI NVW
151.0484047,-33.93585495,Callistemon salignus   FZK ABK W0D 5U6
151.0546039,-33.93393069,Callistemon viminalis   E33 VKF M01 77I
151.047349,-33.9368766,Callistemon viminalis   ZBA OQ9 I5Z FA4
151.0474572,-33.93693514,Callistemon viminalis   YQQ IGG GOP T0P
151.0473478,-33.93680254,Callistemon viminalis   TQM 8ZR MQ3 PDE
151.0538376,-33.93746311,Callistemon viminalis   47O OYF 5IG FCZ
151.0537817,-33.93779433,Callistemon viminalis   YN9 IEX KVJ GW4
151.0462711,-33.93495862,Callistemon viminalis   NWA 66L 7N7 L0X
151.0515337,-33.93673663,Angophora bakeri   4T5 DRI VKD WAB
151.0538924,-33.93714575,Callistemon viminalis   E46 2SK YO2 MPK
151.0422773,-33.93357762,Callistemon sp.   269 2X1 78G QML
151.0515989,-33.936199,Angophora bakeri   5OP LRI SEX LZB
151.0524951,-33.93772836,Callistemon viminalis   OJD W20 CTY HLW
151.0540554,-33.93702716,Callistemon viminalis   3EJ 3B4 V5O TK7
151.0439127,-33.93336747,Angophora bakeri   W70 GG9 3SM JBQ
151.0552296,-33.93254009,Callistemon viminalis   Z5F C7O DBS 3RH
151.0462529,-33.93460664,Callistemon viminalis   VB9 Q2E P79 CYA
151.0538729,-33.93811765,Callistemon viminalis   7I9 YX1 9DX NS8
151.0539156,-33.9370157,Callistemon viminalis   SXS NCT PJM 99C
151.0433216,-33.93662938,Callistemon sp.   D8A 2ND U3M K7J
151.0537986,-33.93766404,Callistemon viminalis   BV8 O48 RCE LAO
151.0548367,-33.9325218,Callistemon viminalis   OG5 B0U EKN 50C
151.053653,-33.93856136,Callistemon viminalis   V89 FFG MGV 1VL
151.0547811,-33.93313709,Callistemon viminalis   TJ9 HMS RO4 AA9
151.0515263,-33.93680507,Angophora bakeri   9QM 2WN NNL 7IL
151.0514803,-33.93714834,Angophora bakeri   56C VRZ 4A5 DYQ
151.0536848,-33.93832632,Callistemon viminalis   T2Z P5Y 30F 20O
151.0473623,-33.93697155,Callistemon viminalis   J4V CIV 27M T8X
151.0518111,-33.93297183,Agonis flexuosa   YTS 0NX AVN VLD
151.0474859,-33.937348,Callistemon viminalis   8ED M34 3CQ 5YE
151.0539632,-33.93671497,Callistemon viminalis   ODL 0M0 QVT R5K
151.0514526,-33.93733398,Callistemon sp.   17B ILW W3S 61E
151.0553437,-33.93254254,Callistemon viminalis   13U 8DE GMW 8NU
151.0538067,-33.93867502,Callistemon viminalis   5FL 3EW I90 THP
151.0511809,-33.93417371,Banksia serrata   KQY LM3 YBF 8V6
151.0539425,-33.93687252,Callistemon viminalis   3P2 LGD DBV SXD
151.0471964,-33.93586034,Callistemon viminalis   CIJ PDJ LJR A4H
151.0487744,-33.93562944,Callistemon viminalis   CMM 4B2 36W NZD
151.0481168,-33.93782648,Callistemon sp.   L41 AY1 3K2 835
151.0537301,-33.93809564,Callistemon viminalis   PMM P5O V4X 23O
151.0528823,-33.93495908,Callistemon viminalis   3HM TUG VE5 ICL
151.0493496,-33.93552256,Callistemon viminalis   BU1 Y2M CBC HA7
151.0537998,-33.93854587,Callistemon viminalis   C65 S2A O3T BNT
151.0506595,-33.93550312,Acacia sp. (Native & Evergreen)   F02 42R XST SG7
151.0545516,-33.93368881,Callistemon viminalis   XIV RAJ LEI GN6
151.0547634,-33.9332382,Callistemon viminalis   D9Q GQX H92 CUO
151.054456,-33.93407892,Callistemon viminalis   ZNO YW7 NR2 P1K
151.0474073,-33.9360184,Callistemon viminalis   WCH C5M 15Z NJF
151.0519696,-33.93314847,Angophora bakeri   UZT NDO DFI K96
151.0540071,-33.93735253,Callistemon viminalis   COA JN1 7DC B1W
151.0550753,-33.93263801,Callistemon viminalis   A54 OZF CAR CKJ
151.0474787,-33.93716358,Callistemon viminalis   6HH 5PE OCD I8R
151.0473874,-33.93742155,Callistemon sp.   H3N VA0 T7T K4N
151.0444884,-33.9334618,Callistemon sp.   XXQ DSI LWJ MUS
151.0537472,-33.93800365,Callistemon viminalis   SI3 FOF NMG 590
151.055779,-33.93266929,Callistemon viminalis   DFS W5P 0QU EKF
151.0548336,-33.93284488,Callistemon viminalis   FXP 01A GFR SZ1
151.0476809,-33.93583917,Callistemon viminalis   JTB V0G 6K5 OPI
151.0474319,-33.93580157,Callistemon viminalis   JDR 74T FT6 5SP
151.054795,-33.9326418,Callistemon viminalis   NYF BL6 4YQ OP6
151.0474516,-33.93673388,Callistemon viminalis   8T1 A6Y 8MQ E34
151.0558675,-33.932667,Callistemon viminalis   GVH FV5 R3W ZHC
151.0484119,-33.93602957,Callistemon salignus   MAW TYE RL8 OVP
151.0544847,-33.9339621,Callistemon viminalis   Y0G Z26 AT0 720
151.051952,-33.93301275,Callistemon viminalis   434 SA5 2JZ 5YW
151.0536567,-33.93869013,Callistemon viminalis   TD6 AH0 U8B FL6
151.0449919,-33.93474272,Callistemon sp.   DKM DWE V67 QSI
151.04823,-33.93783903,Callistemon sp.   N8M EMJ MS2 RW3
151.0542072,-33.9361017,Callistemon viminalis   BTW 6TI 9LL MG9
151.0775034,-33.91820513,Callistemon citrinus   E10 1GA PS7 PTA
151.0528547,-33.94068838,Callistemon viminalis   UUD BYN KZB XPE
151.0450713,-33.93406175,Callistemon viminalis   JLG AY9 DFD NMY
151.0541969,-33.9353069,Callistemon viminalis   2A8 C7L AFL LEE
151.0525006,-33.94065678,Callistemon viminalis   ND1 TYC K5T V8D
151.1052234,-33.90365347,Callistemon citrinus   O55 3A5 ACR GZL
151.0549727,-33.93813284,Backhousia citriodora   KV6 0I4 Y5R WWH
151.0451002,-33.93439926,Callistemon viminalis   UT9 TAR GV3 1TP
151.0464543,-33.94079116,Callistemon viminalis   9WV MA3 C2Q BQW
151.0484029,-33.93441096,Callistemon viminalis   7YE N8C CRF 3HM
151.0460125,-33.93311575,Callistemon viminalis   78S LRC T22 V83
151.0443137,-33.93441719,Callistemon viminalis   EAT Q2V 7V9 MFV
151.0483719,-33.93400417,Callistemon viminalis   JAU ZGF 1KB 9M7
151.043662,-33.93440646,Callistemon viminalis   94Y PHM 7RI B1F
151.0462149,-33.93416789,Callistemon viminalis   834 FOS U0R D1V
151.10473,-33.90292013,Callistemon citrinus   I3F ISZ Q53 KNB
151.0484249,-33.93299929,Callistemon viminalis   OL1 9VL ZNC 5RV
151.0484787,-33.93381127,Callistemon viminalis   9GE 232 1V2 29S
